"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5073","MYM-30: Mentor configures communication channels @smoke @regression","chromium","2026-08-18","passed","2026-08-18","EPIC MYM-28: Session Management","mym-28-session-management.spec.ts","",""
"","1","MYM-135: Update communication channels","firefox","2026-08-18","skipped","2026-08-18","MYM-28 API Integration Tests @regression","integration/mym-28-api.spec.ts","",""
"","3159","MYM-29: User views session dashboard (Empty State) @smoke @regression","firefox","2026-08-18","passed","2026-08-18","EPIC MYM-28: Session Management","mym-28-session-management.spec.ts","",""
"","6032","should login successfully as Mentor @happy-path @smoke @regression","chromium","2026-08-18","passed","2026-08-18","Login Functionality","e2e/auth/login.spec.ts","",""
"","2937","MYM-29: User views session dashboard (Empty State) @smoke @regression","chromium","2026-08-18","passed","2026-08-18","EPIC MYM-28: Session Management","mym-28-session-management.spec.ts","",""
"","4083","MYM-30: Mentor configures communication channels @smoke @regression","firefox","2026-08-18","passed","2026-08-18","EPIC MYM-28: Session Management","mym-28-session-management.spec.ts","",""
"","0","MYM-136: Cancel booking (Negative/Mocked)","firefox","2026-08-18","skipped","2026-08-18","MYM-28 API Integration Tests @regression","integration/mym-28-api.spec.ts","",""
"","3777","should login successfully as Mentor @happy-path @smoke @regression","firefox","2026-08-18","passed","2026-08-18","Login Functionality","e2e/auth/login.spec.ts","",""
"","2850","should login successfully as Mentee @happy-path @smoke @regression","firefox","2026-08-18","passed","2026-08-18","Login Functionality","e2e/auth/login.spec.ts","",""
"","0","MYM-135: Update communication channels","chromium","2026-08-18","skipped","2026-08-18","MYM-28 API Integration Tests @regression","integration/mym-28-api.spec.ts","",""
"","3285","should login successfully as Mentee @happy-path @smoke @regression","chromium","2026-08-18","passed","2026-08-18","Login Functionality","e2e/auth/login.spec.ts","",""
"","0","MYM-134: Get upcoming bookings","chromium","2026-08-18","skipped","2026-08-18","MYM-28 API Integration Tests @regression","integration/mym-28-api.spec.ts","",""
"","1","MYM-136: Cancel booking (Negative/Mocked)","chromium","2026-08-18","skipped","2026-08-18","MYM-28 API Integration Tests @regression","integration/mym-28-api.spec.ts","",""
"","0","MYM-134: Get upcoming bookings","firefox","2026-08-18","skipped","2026-08-18","MYM-28 API Integration Tests @regression","integration/mym-28-api.spec.ts","",""
